assay_chembl_id,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_label
CHEMBL749723,CCC1N=C(N)N=C(N)N1c1ccc(C)cc1,CHEMBL89959,Ki,nM,128.0,CHEMBL1939,Ki,nM,128.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CCCCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL90292,Ki,nM,3.7,CHEMBL1939,Ki,nM,3.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,CCCCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL90292,Ki,nM,167.0,CHEMBL1939,Ki,nM,167.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1N=C(N)N=C(N)N1c1ccc(Cl)c(Cl)c1,CHEMBL93153,Ki,nM,1.4,CHEMBL1939,Ki,nM,1.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1N=C(N)N=C(N)N1c1ccc(Cl)c(Cl)c1,CHEMBL93153,Ki,nM,17.8,CHEMBL1939,Ki,nM,17.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC(C)C1N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL94281,Ki,nM,30.0,CHEMBL1939,Ki,nM,30.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC(C)C1N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL94281,Ki,nM,1195.0,CHEMBL1939,Ki,nM,1195.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,NC1=NCN(c2ccc(F)cc2)C(N)=N1,CHEMBL93001,Ki,nM,270.0,CHEMBL1939,Ki,nM,270.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,NC1=NCN(c2ccc(F)cc2)C(N)=N1,CHEMBL93001,Ki,nM,469.0,CHEMBL1939,Ki,nM,469.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CCCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL90703,Ki,nM,4.6,CHEMBL1939,Ki,nM,4.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,CCCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL90703,Ki,nM,107.0,CHEMBL1939,Ki,nM,107.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,Cc1ccc(N2C(N)=NC(N)=NC2C(C)C)cc1,CHEMBL90358,Ki,nM,167.0,CHEMBL1939,Ki,nM,167.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,Cc1ccc(N2C(N)=NC(N)=NC2C(C)C)cc1,CHEMBL90358,Ki,nM,1460.0,CHEMBL1939,Ki,nM,1460.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL93484,Ki,nM,4.1,CHEMBL1939,Ki,nM,4.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL93484,Ki,nM,127.0,CHEMBL1939,Ki,nM,127.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,NC1=NC(c2ccccc2)N(c2ccc(Cl)c(Cl)c2)C(N)=N1,CHEMBL93974,Ki,nM,1.6,CHEMBL1939,Ki,nM,1.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,NC1=NC(c2ccccc2)N(c2ccc(Cl)c(Cl)c2)C(N)=N1,CHEMBL93974,Ki,nM,11.0,CHEMBL1939,Ki,nM,11.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)c(Cl)c1,CHEMBL92583,Ki,nM,1.1,CHEMBL1939,Ki,nM,1.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)c(Cl)c1,CHEMBL92583,Ki,nM,130.7,CHEMBL1939,Ki,nM,130.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,NC1=NC(c2ccccc2)N(c2ccc(Br)cc2)C(N)=N1,CHEMBL93893,Ki,nM,2.9,CHEMBL1939,Ki,nM,2.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,NC1=NC(c2ccccc2)N(c2ccc(Br)cc2)C(N)=N1,CHEMBL93893,Ki,nM,90.0,CHEMBL1939,Ki,nM,90.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1(C)N=C(N)N=C(N)N1c1ccccc1,CHEMBL6742,Ki,nM,20.0,CHEMBL1939,Ki,nM,20.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1(C)N=C(N)N=C(N)N1c1ccccc1,CHEMBL6742,Ki,nM,1375.0,CHEMBL1939,Ki,nM,1375.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL13636,Ki,nM,10.2,CHEMBL1939,Ki,nM,10.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL13636,Ki,nM,38.7,CHEMBL1939,Ki,nM,38.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1,CHEMBL7005,Ki,nM,4.6,CHEMBL1939,Ki,nM,4.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1,CHEMBL7005,Ki,nM,1633.0,CHEMBL1939,Ki,nM,1633.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL6741,Ki,nM,1.1,CHEMBL1939,Ki,nM,1.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL6741,Ki,nM,1947.0,CHEMBL1939,Ki,nM,1947.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,NC1=NC(c2ccccc2)N(c2ccc(Cl)cc2)C(N)=N1,CHEMBL93889,Ki,nM,4.5,CHEMBL1939,Ki,nM,4.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,NC1=NC(c2ccccc2)N(c2ccc(Cl)cc2)C(N)=N1,CHEMBL93889,Ki,nM,49.0,CHEMBL1939,Ki,nM,49.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CCCC1N=C(N)N=C(N)N1c1ccc(C)cc1,CHEMBL443013,Ki,nM,13.7,CHEMBL1939,Ki,nM,13.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CCCC1N=C(N)N=C(N)N1c1ccc(C)cc1,CHEMBL443013,Ki,nM,188.0,CHEMBL1939,Ki,nM,188.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,NC1=NCN(c2ccccc2)C(N)=N1,CHEMBL92846,Ki,nM,329.0,CHEMBL1939,Ki,nM,329.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,NC1=NCN(c2ccccc2)C(N)=N1,CHEMBL92846,Ki,nM,585.0,CHEMBL1939,Ki,nM,585.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,NC1=NCN(c2ccc(Cl)cc2)C(N)=N1,CHEMBL90018,Ki,nM,24.4,CHEMBL1939,Ki,nM,24.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,NC1=NCN(c2ccc(Cl)cc2)C(N)=N1,CHEMBL90018,Ki,nM,646.0,CHEMBL1939,Ki,nM,646.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CCCC1N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL93888,Ki,nM,2.6,CHEMBL1939,Ki,nM,2.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,CCCC1N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL93888,Ki,nM,127.0,CHEMBL1939,Ki,nM,127.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,NC1=NC(c2ccccc2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL329687,Ki,nM,11.7,CHEMBL1939,Ki,nM,11.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,NC1=NC(c2ccccc2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL329687,Ki,nM,10.0,CHEMBL1939,Ki,nM,10.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CCC1N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL90461,Ki,nM,5.7,CHEMBL1939,Ki,nM,5.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CCC1N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL90461,Ki,nM,202.0,CHEMBL1939,Ki,nM,202.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL92047,Ki,nM,3.6,CHEMBL1939,Ki,nM,3.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL92047,Ki,nM,189.0,CHEMBL1939,Ki,nM,189.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,Cc1ccc(N2C(N)=NC(N)=NC2c2ccccc2)cc1,CHEMBL91345,Ki,nM,7.7,CHEMBL1939,Ki,nM,7.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL748154,Cc1ccc(N2C(N)=NC(N)=NC2c2ccccc2)cc1,CHEMBL91345,Ki,nM,170.0,CHEMBL1939,Ki,nM,170.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC(C)C1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL264392,Ki,nM,60.5,CHEMBL1939,Ki,nM,60.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC(C)C1N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL264392,Ki,nM,1538.0,CHEMBL1939,Ki,nM,1538.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL93748,Ki,nM,5.7,CHEMBL1939,Ki,nM,5.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1N=C(N)N=C(N)N1c1ccc(Br)cc1,CHEMBL93748,Ki,nM,202.0,CHEMBL1939,Ki,nM,202.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL821378,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL7130,Ki,nM,3.7,CHEMBL1939,Ki,nM,3.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL749723,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL7130,Ki,nM,340.0,CHEMBL1939,Ki,nM,340.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,N/C(=N/O)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL365894,Ki,nM,25200.0,CHEMBL1939,Ki,uM,25.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,N/C(=N/O)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL365894,Ki,nM,23600.0,CHEMBL1939,Ki,uM,23.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,N/C(=N/O)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL365894,Ki,nM,16000.0,CHEMBL1939,Ki,uM,16.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,N/C(=N/O)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL365894,Ki,nM,6200.0,CHEMBL1939,Ki,uM,6.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,N/C(=N/O)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL365894,Ki,nM,24400.0,CHEMBL1939,Ki,uM,24.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,N/C(=N/O)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL365894,Ki,nM,27800.0,CHEMBL1939,Ki,uM,27.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,Ki,nM,1.5,CHEMBL1939,Ki,uM,0.0015,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,Ki,nM,6.0,CHEMBL1939,Ki,uM,0.006,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,Ki,nM,1.4,CHEMBL1939,Ki,uM,0.0014,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,Ki,nM,3.6,CHEMBL1939,Ki,uM,0.0036,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,Ki,nM,380.0,CHEMBL1939,Ki,uM,0.38,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,Ki,nM,860.0,CHEMBL1939,Ki,uM,0.86,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,Ki,nM,2.6,CHEMBL1939,Ki,uM,0.0026,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,Ki,nM,570.0,CHEMBL1939,Ki,uM,0.57,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,Ki,nM,1.6,CHEMBL1939,Ki,uM,0.0016,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,Ki,nM,2130.0,CHEMBL1939,Ki,uM,2.13,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,Ki,nM,1140.0,CHEMBL1939,Ki,uM,1.14,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,Ki,nM,730.0,CHEMBL1939,Ki,uM,0.73,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,N/C(=N\O)c1ccc(CNC(=O)c2ccc(Cl)cc2)cc1,CHEMBL95274,Ki,nM,77200.0,CHEMBL1939,Ki,uM,77.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,N/C(=N\O)c1ccc(CNC(=O)c2ccc(Cl)cc2)cc1,CHEMBL95274,Ki,nM,58000.0,CHEMBL1939,Ki,uM,58.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,N/C(=N\O)c1ccc(CNC(=O)c2ccc(Cl)cc2)cc1,CHEMBL95274,Ki,nM,12300.0,CHEMBL1939,Ki,uM,12.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,N/C(=N\O)c1ccc(CNC(=O)c2ccc(Cl)cc2)cc1,CHEMBL95274,Ki,nM,57000.0,CHEMBL1939,Ki,uM,57.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,N/C(=N\O)c1ccc(CNC(=O)c2ccc(Cl)cc2)cc1,CHEMBL95274,Ki,nM,93000.0,CHEMBL1939,Ki,uM,93.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,N/C(=N\O)c1ccc(CNC(=O)c2ccc(Cl)cc2)cc1,CHEMBL95274,Ki,nM,36600.0,CHEMBL1939,Ki,uM,36.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,C/C(=N\N=C(/N)S)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL97598,Ki,nM,900.0,CHEMBL1939,Ki,uM,0.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,C/C(=N\N=C(/N)S)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL97598,Ki,nM,700.0,CHEMBL1939,Ki,uM,0.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,C/C(=N\N=C(/N)S)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL97598,Ki,nM,1000.0,CHEMBL1939,Ki,uM,1.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,C/C(=N\N=C(/N)S)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL97598,Ki,nM,2100.0,CHEMBL1939,Ki,uM,2.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,C/C(=N\N=C(/N)S)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL97598,Ki,nM,600.0,CHEMBL1939,Ki,uM,0.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,C/C(=N\N=C(/N)S)c1ccc(Oc2c(Cl)cncc2Cl)cc1,CHEMBL97598,Ki,nM,1500.0,CHEMBL1939,Ki,uM,1.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,N=C(S)N/N=C/c1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,CHEMBL94470,Ki,nM,5200.0,CHEMBL1939,Ki,uM,5.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,N=C(S)N/N=C/c1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,CHEMBL94470,Ki,nM,6800.0,CHEMBL1939,Ki,uM,6.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,N=C(S)N/N=C/c1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,CHEMBL94470,Ki,nM,2300.0,CHEMBL1939,Ki,uM,2.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,N=C(S)N/N=C/c1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,CHEMBL94470,Ki,nM,34000.0,CHEMBL1939,Ki,uM,34.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,N=C(S)N/N=C/c1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,CHEMBL94470,Ki,nM,12500.0,CHEMBL1939,Ki,uM,12.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,N=C(S)N/N=C/c1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,CHEMBL94470,Ki,nM,9300.0,CHEMBL1939,Ki,uM,9.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,NC(=S)N/N=C/c1ccccc1,CHEMBL243185,Ki,nM,23600.0,CHEMBL1939,Ki,uM,23.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,NC(=S)N/N=C/c1ccccc1,CHEMBL243185,Ki,nM,29600.0,CHEMBL1939,Ki,uM,29.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,NC(=S)N/N=C/c1ccccc1,CHEMBL243185,Ki,nM,9000.0,CHEMBL1939,Ki,uM,9.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,NC(=S)N/N=C/c1ccccc1,CHEMBL243185,Ki,nM,50000.0,CHEMBL1939,Ki,uM,50.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,NC(=S)N/N=C/c1ccccc1,CHEMBL243185,Ki,nM,28900.0,CHEMBL1939,Ki,uM,28.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,NC(=S)N/N=C/c1ccccc1,CHEMBL243185,Ki,nM,37200.0,CHEMBL1939,Ki,uM,37.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,N/C(=N\O)c1cccc(CS(=O)(=O)c2ccc(Cl)cc2)c1,CHEMBL95609,Ki,nM,102000.0,CHEMBL1939,Ki,uM,102.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,N/C(=N\O)c1cccc(CS(=O)(=O)c2ccc(Cl)cc2)c1,CHEMBL95609,Ki,nM,38000.0,CHEMBL1939,Ki,uM,38.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,N/C(=N\O)c1cccc(CS(=O)(=O)c2ccc(Cl)cc2)c1,CHEMBL95609,Ki,nM,30000.0,CHEMBL1939,Ki,uM,30.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,N/C(=N\O)c1cccc(CS(=O)(=O)c2ccc(Cl)cc2)c1,CHEMBL95609,Ki,nM,106000.0,CHEMBL1939,Ki,uM,106.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,N/C(=N\O)c1cccc(CS(=O)(=O)c2ccc(Cl)cc2)c1,CHEMBL95609,Ki,nM,105000.0,CHEMBL1939,Ki,uM,105.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,N/C(=N\O)c1cccc(CS(=O)(=O)c2ccc(Cl)cc2)c1,CHEMBL95609,Ki,nM,34500.0,CHEMBL1939,Ki,uM,34.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,N/C(=N/O)c1ccc(Oc2cc(Cl)cc(Cl)c2)c([N+](=O)[O-])c1,CHEMBL186838,Ki,nM,2400.0,CHEMBL1939,Ki,uM,2.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,N/C(=N/O)c1ccc(Oc2cc(Cl)cc(Cl)c2)c([N+](=O)[O-])c1,CHEMBL186838,Ki,nM,36800.0,CHEMBL1939,Ki,uM,36.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,N/C(=N/O)c1ccc(Oc2cc(Cl)cc(Cl)c2)c([N+](=O)[O-])c1,CHEMBL186838,Ki,nM,4200.0,CHEMBL1939,Ki,uM,4.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,N/C(=N/O)c1ccc(Oc2cc(Cl)cc(Cl)c2)c([N+](=O)[O-])c1,CHEMBL186838,Ki,nM,9800.0,CHEMBL1939,Ki,uM,9.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,N/C(=N/O)c1ccc(Oc2cc(Cl)cc(Cl)c2)c([N+](=O)[O-])c1,CHEMBL186838,Ki,nM,22200.0,CHEMBL1939,Ki,uM,22.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,N/C(=N/O)c1ccc(Oc2cc(Cl)cc(Cl)c2)c([N+](=O)[O-])c1,CHEMBL186838,Ki,nM,32600.0,CHEMBL1939,Ki,uM,32.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,N/N=C(\S)Nc1ccc(OCc2ccccc2)cc1,CHEMBL95783,Ki,nM,13700.0,CHEMBL1939,Ki,uM,13.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,N/N=C(\S)Nc1ccc(OCc2ccccc2)cc1,CHEMBL95783,Ki,nM,15400.0,CHEMBL1939,Ki,uM,15.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,N/N=C(\S)Nc1ccc(OCc2ccccc2)cc1,CHEMBL95783,Ki,nM,5200.0,CHEMBL1939,Ki,uM,5.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,N/N=C(\S)Nc1ccc(OCc2ccccc2)cc1,CHEMBL95783,Ki,nM,55600.0,CHEMBL1939,Ki,uM,55.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,N/N=C(\S)Nc1ccc(OCc2ccccc2)cc1,CHEMBL95783,Ki,nM,13400.0,CHEMBL1939,Ki,uM,13.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,N/N=C(\S)Nc1ccc(OCc2ccccc2)cc1,CHEMBL95783,Ki,nM,26500.0,CHEMBL1939,Ki,uM,26.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,C=CCNC(=S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL95615,Ki,nM,15200.0,CHEMBL1939,Ki,uM,15.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,C=CCNC(=S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL95615,Ki,nM,13000.0,CHEMBL1939,Ki,uM,13.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,C=CCNC(=S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL95615,Ki,nM,1700.0,CHEMBL1939,Ki,uM,1.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,C=CCNC(=S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL95615,Ki,nM,17000.0,CHEMBL1939,Ki,uM,17.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667626,C=CCNC(=S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL95615,Ki,nM,10000.0,CHEMBL1939,Ki,uM,10.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667623,C=CCNC(=S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL95615,Ki,nM,10600.0,CHEMBL1939,Ki,uM,10.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL668408,C/N=C(\S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL323554,Ki,nM,11300.0,CHEMBL1939,Ki,uM,11.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667624,C/N=C(\S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL323554,Ki,nM,5900.0,CHEMBL1939,Ki,uM,5.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667625,C/N=C(\S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL323554,Ki,nM,1800.0,CHEMBL1939,Ki,uM,1.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL667622,C/N=C(\S)NNC(=O)c1cccn(Cc2cccc(Cl)c2)c1=O,CHEMBL323554,Ki,nM,13600.0,CHEMBL1939,Ki,uM,13.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
