dock_id,identifier,canonical_smiles,p_active,is_african_np,vina_score_1,vina_score_2,vina_score_3,n_modes,dock_time_s,dock_ok,out_pdbqt,docking_rank
CNP0346521_1,CNP0346521.1,O=C(O)CCCCCCCC(=O)CCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0.4053646801201154,True,-6.82,-6.726,-6.603,9,97.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346521_1_out.pdbqt,244
CNP0266005_1,CNP0266005.1,COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](CC(C)C)C(=O)NCCCC(=O)O)c(=O)cc1[C@@H](NC(C)=O)CC2,0.5333855578521391,False,-6.81,-6.378,-6.314,9,211.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0266005_1_out.pdbqt,245
CNP0346452_1,CNP0346452.1,C=C(CCO)C(=O)[C@@H]1C[C@@H]2C(=C)C(=O)O[C@@H]2/C=C(/C=O)CC/C=C\1C,0.3508281844666642,True,-6.8,-6.459,-6.412,9,52.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346452_1_out.pdbqt,246
CNP0371023_1,CNP0371023.1,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.536822586738659,False,-6.766,-6.748,-6.532,9,26.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0371023_1_out.pdbqt,247
CNP0514956_0,CNP0514956.0,NCCCCC(NC(=O)C(CCC(=O)O)NC(=O)C(N)CC(=O)O)C(=O)O,0.5027652233555195,False,-6.752,-6.468,-6.411,9,105.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0514956_0_out.pdbqt,248
CNP0572184_0,CNP0572184.0,O=C(O)CCC(NC(=O)C1CC(O)CN1)C(=O)O,0.5286239485381622,False,-6.736,-6.721,-6.51,9,16.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0572184_0_out.pdbqt,249
CNP0524897_1,CNP0524897.1,NC(=O)CC[C@H](NC(=O)[C@@H]1CCC(O)=N1)C(=O)O,0.5081147025559344,False,-6.706,-6.702,-6.682,9,19.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0524897_1_out.pdbqt,250
CNP0541740_1,CNP0541740.1,NC(=O)CC[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O,0.5170302931474727,False,-6.661,-6.446,-6.422,9,24.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0541740_1_out.pdbqt,251
CNP0346575_1,CNP0346575.1,C=C1C(=O)CO[C@@H]2/C=C(/COC(C)=O)C/C=C(/C=O)C[C@H](OC(=O)[C@H](C)CC)[C@H]12,0.319736222864541,True,-6.639,-5.934,-5.89,9,74.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346575_1_out.pdbqt,252
CNP0268986_2,CNP0268986.2,NC(CCC[C@H](NC(=O)CCC(=O)O)C(=O)O)C(=O)O,0.5129025819420514,False,-6.61,-6.265,-6.221,9,52.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0268986_2_out.pdbqt,253
CNP0329415_1,CNP0329415.1,C=C1C(=O)CO[C@@H]2/C=C(/COC(C)=O)C/C=C(/C=O)[C@@H](OC(C)=O)[C@H](OC(=O)[C@H](C)CC)[C@H]12,0.3300258574249756,True,-6.592,-5.722,-5.481,9,124.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0329415_1_out.pdbqt,254
CNP0223449_13,CNP0223449.13,C=C(C)[C@H]1CC[C@]2(CO)CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,0.3687357051378045,True,-6.59,-6.412,-5.724,9,15.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0223449_13_out.pdbqt,255
CNP0420173_1,CNP0420173.1,C=C1CC[C@@]2(C(C)=O)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,0.3394912276622946,True,-6.57,-6.456,-6.338,9,11.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0420173_1_out.pdbqt,256
CNP0527793_1,CNP0527793.1,NC(=O)C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5118863336701273,False,-6.529,-6.358,-6.358,9,43.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0527793_1_out.pdbqt,257
CNP0317571_1,CNP0317571.1,N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5188999505459556,False,-6.519,-6.357,-6.279,9,22.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0317571_1_out.pdbqt,258
CNP0346385_1,CNP0346385.1,CC1(C)CC(=O)[C@@]23CC[C@]4(C)[C@@](CC[C@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@]54C)(OC2)[C@@H]3C1,0.3490336341245092,True,-6.513,-6.072,-6.005,8,10.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346385_1_out.pdbqt,259
CNP0404459_1,CNP0404459.1,COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](CC(C)C)C(=O)NCc3ccncc3)c(=O)cc1[C@@H](NC(C)=O)CC2,0.5144789982563975,False,-6.488,-6.431,-6.277,9,322.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0404459_1_out.pdbqt,260
CNP0127153_17,CNP0127153.17,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]2C1,0.3345493609312822,True,-6.487,-6.382,-4.204,9,24.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0127153_17_out.pdbqt,261
CNP0346449_0,CNP0346449.0,CC(C)CC(N)C(=O)NC(CCC(=O)O)C(=O)O,0.5591706211259272,False,-6.423,-6.335,-6.286,9,32.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346449_0_out.pdbqt,262
CNP0347264_1,CNP0347264.1,CC(C)[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5307784000266323,False,-6.418,-6.263,-6.228,9,16.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0347264_1_out.pdbqt,263
CNP0215656_2,CNP0215656.2,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,0.419904250724987,True,-6.408,-5.753,-5.509,9,97.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0215656_2_out.pdbqt,264
CNP0454820_0,CNP0454820.0,CCc1c(OC)cc(OCCCCC(=O)O)cc1OC,0.5205603727613994,False,-6.406,-6.351,-6.294,9,18.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0454820_0_out.pdbqt,265
CNP0577529_1,CNP0577529.1,C[C@@H](O)[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5941457876596448,False,-6.395,-6.35,-6.331,9,31.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0577529_1_out.pdbqt,266
CNP0513451_1,CNP0513451.1,COC(=O)CNC(=O)Cc1c(-c2ccc(OC)cc2)oc2c(=O)cc3c(cc12)-c1c(cc(OC)c(OC)c1OC)CC[C@@H]3NC(C)=O,0.5146981093452689,False,-6.383,-6.218,-5.695,9,408.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0513451_1_out.pdbqt,267
CNP0311031_1,CNP0311031.1,COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)O)c(=O)cc1[C@@H](NC(C)=O)CC2,0.5183241588817713,False,-6.378,-5.923,-5.385,9,259.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0311031_1_out.pdbqt,268
CNP0329551_1,CNP0329551.1,CC1(C)CC(=O)[C@@]23CC[C@]4(C)[C@@](CC[C@H]5[C@@]6(C)CCC(=O)C(C)(C)[C@@H]6CC[C@]54C)(OC2)[C@@H]3C1,0.3443780876123194,True,-6.368,-5.717,-5.499,9,8.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0329551_1_out.pdbqt,269
CNP0142238_1,CNP0142238.1,COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](CCSC)C(=O)NCCCCCC(=O)O)c(=O)cc1[C@@H](NC(C)=O)CC2,0.5448509374499476,False,-6.322,-6.251,-6.085,9,289.2,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0142238_1_out.pdbqt,270
CNP0507917_1,CNP0507917.1,N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)O,0.5393163406793077,False,-6.287,-6.246,-6.221,9,39.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0507917_1_out.pdbqt,271
CNP0145099_1,CNP0145099.1,O=C(O)CC[C@H](NC(=O)C(=O)C(=O)O)C(=O)O,0.5200365421731576,False,-6.271,-6.006,-5.962,9,19.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0145099_1_out.pdbqt,272
CNP0370068_5,CNP0370068.5,COC(=O)[C@]1(C)CC[C@@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,0.3213073483931788,True,-6.228,-6.172,-5.816,9,16.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0370068_5_out.pdbqt,273
CNP0226572_14,CNP0226572.14,C=C(C)[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,0.4029824572209471,True,-6.218,-5.915,-5.104,9,19.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0226572_14_out.pdbqt,274
CNP0175281_0,CNP0175281.0,CC#CC#CC#Cc1cc(Cl)ccc1OC,0.3177166740056759,True,-6.211,-6.198,-6.185,9,6.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0175281_0_out.pdbqt,275
CNP0216314_0,CNP0216314.0,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,0.4052689600672068,True,-6.16,-5.979,-5.871,9,69.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0216314_0_out.pdbqt,276
CNP0251490_2,CNP0251490.2,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5191940246334935,False,-6.147,-5.73,-5.593,9,9.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0251490_2_out.pdbqt,277
CNP0167288_1,CNP0167288.1,COC(=O)C(C(=O)OC)[C@H]1C(C)(C)[C@H](O)[C@@H]2C(=O)[C@@]1(C)[C@@H]1CC[C@]3(C)C(=C21)CC(=O)O[C@H]3c1ccoc1,0.3528371617627625,True,-6.137,-5.862,-5.461,9,34.3,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0167288_1_out.pdbqt,278
CNP0152678_1,CNP0152678.1,COC(=O)[C@H](CC(C)C)NC(=O)CCCNc1ccc2c(cc1=O)[C@@H](NC(C)=O)CCc1cc(OC)c(OC)c(OC)c1-2,0.5194940777230184,False,-6.117,-5.894,-5.821,9,210.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0152678_1_out.pdbqt,279
CNP0082861_1,CNP0082861.1,CC(=O)N[C@@H](CCCC(=O)O)C(=O)O,0.503231169549957,False,-6.077,-6.071,-5.905,9,16.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0082861_1_out.pdbqt,280
CNP0229936_1,CNP0229936.1,COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](CC(C)C)C(=O)NC(C)C)c(=O)cc1[C@@H](NC(C)=O)CC2,0.5072133860753776,False,-6.008,-5.796,-5.447,9,199.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0229936_1_out.pdbqt,281
CNP0375372_1,CNP0375372.1,COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](CCSC)C(=O)Nc3ccc(O)cc3)c(=O)cc1[C@@H](NC(C)=O)CC2,0.5096763896956009,False,-6.006,-5.502,-5.352,9,325.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0375372_1_out.pdbqt,282
CNP0321708_1,CNP0321708.1,C=C(C)[C@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CC[C@@H](CC(=O)O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,0.4161098762984066,True,-5.981,-5.441,-5.39,9,28.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0321708_1_out.pdbqt,283
CNP0218101_3,CNP0218101.3,CC1(C)CC[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.3853938956279498,True,-5.939,-4.973,-4.75,9,15.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0218101_3_out.pdbqt,284
CNP0028649_0,CNP0028649.0,N=C(N)NC(CCC(=O)O)C(=O)O,0.5340304156876952,False,-5.924,-5.648,-5.532,9,9.5,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0028649_0_out.pdbqt,285
CNP0409656_1,CNP0409656.1,COc1cc2c(c(OC)c1OC)-c1ccc(NCCCC(=O)NCCC(=O)O)c(=O)cc1[C@@H](NC(C)=O)CC2,0.5133014399439648,False,-5.898,-5.723,-5.597,9,342.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0409656_1_out.pdbqt,286
CNP0301865_0,CNP0301865.0,CC(O)C(=O)NC(CCC(=O)O)C(=O)O,0.5235160329466646,False,-5.845,-5.838,-5.831,9,12.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0301865_0_out.pdbqt,287
CNP0561649_0,CNP0561649.0,NC(CS)C(=O)NC(CCC(=O)O)C(=O)O,0.5543416595677852,False,-5.835,-5.614,-5.532,9,19.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0561649_0_out.pdbqt,288
CNP0540797_1,CNP0540797.1,N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5219158841926551,False,-5.8,-5.797,-5.753,9,18.1,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0540797_1_out.pdbqt,289
CNP0335132_1,CNP0335132.1,C=C1[C@@H]2C[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1[C@@H](OC(C)=O)[C@@H](CO)C(C)(C)O[C@H](C=O)[C@H]12,0.3355850329166617,True,-5.782,-3.968,-3.59,9,105.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0335132_1_out.pdbqt,290
CNP0508323_1,CNP0508323.1,COc1ccc(-c2oc3c(=O)cc4c(cc3c2CC(=O)NCC(OC)OC)-c2c(cc(OC)c(OC)c2OC)CC[C@@H]4NC(C)=O)cc1,0.5096104913788654,False,-5.769,-5.321,-4.822,9,388.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0508323_1_out.pdbqt,291
CNP0165837_1,CNP0165837.1,COC(=O)[C@H](CCSC)NC(=O)[C@H](C)Nc1ccc2c(cc1=O)[C@@H](NC(C)=O)CCc1cc(OC)c(OC)c(OC)c1-2,0.5098712243446429,False,-5.722,-5.524,-5.124,9,468.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0165837_1_out.pdbqt,292
CNP0346515_0,CNP0346515.0,O=C(O)CCCCCCC(=O)CCCCCCCCO,0.3552289585825324,True,-5.712,-5.664,-5.624,9,36.7,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346515_0_out.pdbqt,293
CNP0347597_0,CNP0347597.0,NCC(=O)NC(CCC(=O)O)C(=O)O,0.5624572351090233,False,-5.69,-5.615,-5.54,9,20.9,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0347597_0_out.pdbqt,294
CNP0346281_1,CNP0346281.1,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@@]3(C)[C@@H](CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@]43C)[C@]12C,0.3422552114955697,True,-5.677,-5.232,-5.103,9,19.4,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346281_1_out.pdbqt,295
CNP0271135_1,CNP0271135.1,CC(=O)N[C@@H](CCC(=O)C1N=N1)C(=O)O,0.5000833504074574,False,-5.676,-5.597,-5.522,9,15.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0271135_1_out.pdbqt,296
CNP0124986_1,CNP0124986.1,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,0.5275403899393588,False,-5.504,-5.378,-5.373,9,8.8,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0124986_1_out.pdbqt,297
CNP0293849_1,CNP0293849.1,CC(=O)O[C@@H]1CC[C@]23C[C@]24CC[C@@H]2[C@H]5[C@H](C)[C@H](C)CC[C@@]5(C)CC[C@@]2(C)[C@]4(C)CC[C@@H]3C1(C)C,0.3758662566425837,True,-5.301,-5.243,-5.155,9,13.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0293849_1_out.pdbqt,298
CNP0364202_1,CNP0364202.1,C=C1C(=O)O[C@@H]2/C=C3\CC[C@]4(O)O[C@]4(C[C@H](O[C@@H](O)C(=C)CO)[C@H]12)[C@H](O)OC3,0.3031511525164664,True,-4.982,-4.974,-4.593,9,111.6,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0364202_1_out.pdbqt,299
CNP0346508_1,CNP0346508.1,C=C1[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)CC(=O)[C@@H](OC(C)=O)[C@@]13O[C@H]1[C@@H](OCCCCC(=O)O)[C@@H](O)C(C)(C)[C@@H](CC(=O)OC)[C@@]21C,0.4422160054155227,True,-3.039,-2.92,-2.438,5,228.0,True,C:\my_projects_all\portfolio_projects\Msc_project\data\docking\results\CNP0346508_1_out.pdbqt,300
